quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,3,1,1,0,0,0,0.00219548712881916,0.00391421509566199,0.00391421509566199,1,1,1
float32_all,gap_bin_transition,3,1,1,0,0,0,0.000393374836353104,0.000604334145915605,0.000604334145915605,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,2.89091176614585e-05,7.78627535553051e-05,7.78627535553051e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,3,0.333333333333333,1,0,0.666666666666667,0,0.0805581430393989,0.116742839545583,0.116742839545583,1,1,1
combined_int16,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0320882195702636,0.0500004229962877,0.0500004229962877,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00126257752213577,0.00456201113427389,0.00456201113427389,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,3,1,1,0,0,0,0.0233347045288735,0.0304434029536144,0.0304434029536144,1,1,1
combined_int18,gap_bin_transition,3,1,1,0,0,0,0.00723660026531394,0.0126101743961944,0.0126101743961944,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000561370608233101,0.00172170533480185,0.00172170533480185,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,3,1,1,0,0,0,0.000500328775790268,0.000531808787357,0.000531808787357,1,1,1
combined_int24,gap_bin_transition,3,1,1,0,0,0,0.000109838075399852,0.000159925710408714,0.000159925710408714,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,6.10311001476081e-06,1.0306749734118e-05,1.0306749734118e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,3,1,1,0,0,0,0.00133149576280106,0.00176595932547196,0.00176595932547196,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,3,1,1,0,0,0,0.000520881857227956,0.000613532859041758,0.000613532859041758,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.82077965276522e-05,0.000113444923452899,0.000113444923452899,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,3,0.333333333333333,1,0,0.666666666666667,0,0.165443608298174,0.226139202500463,0.226139202500463,1,1,1
combined_int14,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0460270312330456,0.0706085437864286,0.0706085437864286,1,1,1
combined_int14,gap_bin_reliable,4,0.75,0.75,0.025,0.25,0,0.0104761225912688,0.0271692258362633,0.0271692258362633,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,3,1,1,0,0,0,0.00137486636650187,0.00176596225090848,0.00176596225090848,1,1,1
W_int18_G24_Z16,gap_bin_transition,3,1,1,0,0,0,0.00041229905146032,0.000613548494303322,0.000613548494303322,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.60690387131791e-05,0.000113297345662233,0.000113297345662233,1,1,1
