quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_transition,6,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_transition,6,1,1,0,0,0,0.000134021167031435,0.000312226111041977,0.000312226111041977,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,3.23691825665014e-05,0.000100218862737852,0.000100218862737852,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_transition,6,0.833333333333333,1,0,0.166666666666667,0,0.0102111684123782,0.0149350563701724,0.0149350563701724,1,1,1
combined_int16,gap_bin_reliable,4,0.75,1,0,0.25,0,0.00354348707470878,0.00562074479847735,0.00562074479847735,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_transition,6,0.833333333333333,1,0,0.166666666666667,0,0.00239325996843211,0.00449414244405189,0.00449414244405189,1,1,1
combined_int18,gap_bin_reliable,4,0.75,1,0,0.25,0,0.000697707504046086,0.00102256581861491,0.00102256581861491,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_transition,6,1,1,0,0,0,2.48118066844698e-05,4.04569894457e-05,4.04569894457e-05,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,9.75679009986838e-06,1.90598349068241e-05,1.90598349068241e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_transition,6,1,1,0,0,0,0.00021372852646521,0.00050668212587168,0.00050668212587168,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,5.77410379286547e-05,0.000133491068410392,0.000133491068410392,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_transition,6,0.333333333333333,0.833333333333333,0.0166666666666667,0.666666666666667,0,0.0368485188689566,0.0892021630737439,0.0892021630737439,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.0115452371266662,0.0225343037653222,0.0225343037653222,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_transition,6,1,1,0,0,0,0.000262594384701462,0.000667553598391797,0.000667553598391797,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,7.03312101811445e-05,0.000133506704853318,0.000133506704853318,1,1,1
