quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,3,1,1,0,0,0,0.0048293174621749,0.011913136587517,0.011913136587517,1,1,1
float32_all,gap_bin_transition,3,1,1,0,0,0,0.000460587460424023,0.000592553297724525,0.000592553297724525,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.80712198075238e-05,4.17633431233904e-05,4.17633431233904e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,3,0.333333333333333,1,0,0.666666666666667,0,0.025975259489743,0.049032035039091,0.049032035039091,1,1,1
combined_int16,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0186920773889851,0.0393305387257855,0.0393305387257855,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00174698428387076,0.00413928451919905,0.00413928451919905,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,3,0.666666666666667,1,0,0.333333333333333,0,0.0130919463179464,0.0214974492753014,0.0214974492753014,1,1,1
combined_int18,gap_bin_transition,3,1,1,0,0,0,0.00822614073234,0.00893661278027769,0.00893661278027769,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000456059181209918,0.000823880504461122,0.000823880504461122,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,3,1,1,0,0,0,0.000377374226834643,0.000510516304131787,0.000510516304131787,1,1,1
combined_int24,gap_bin_transition,3,1,1,0,0,0,0.000115924568139136,0.00018091887223811,0.00018091887223811,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,9.79076517593822e-06,1.86170402551534e-05,1.86170402551534e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,3,1,1,0,0,0,0.00124269622802604,0.00247636589175994,0.00247636589175994,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,3,1,1,0,0,0,0.000115117209798767,0.000181797632238847,0.000181797632238847,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.64575026275637e-05,7.25224275122934e-05,7.25224275122934e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,3,0,1,0,1,0,0.0259464479680938,0.0488926999869543,0.0488926999869543,1,1,1
combined_int14,gap_bin_transition,3,0.333333333333333,1,0,0.666666666666667,0,0.14882929629479,0.193606302575791,0.193606302575791,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.00589705557507968,0.0154373256008555,0.0154373256008555,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,3,1,1,0,0,0,0.000586847215795622,0.000778566852996909,0.000778566852996909,1,1,1
W_int18_G24_Z16,gap_bin_transition,3,1,1,0,0,0,0.000115208090797049,0.000181596551051636,0.000181596551051636,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,6.26240737289564e-05,0.000117173282516715,0.000117173282516715,1,1,1
