quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,4,1,1,0,0,0,0.00282415354757206,0.00987620650142027,0.00987620650142027,1,1,1
float32_all,gap_bin_transition,2,1,1,0,0,0,0.00063563752311477,0.000650628452392249,0.000650628452392249,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.8059460235675e-05,4.0556860553763e-05,4.0556860553763e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,4,1,1,0,0,0,0.0710001753941752,0.10766887785844,0.10766887785844,1,1,1
combined_int16,gap_bin_transition,2,1,1,0,0,0,0.0440338411132078,0.0585360611125414,0.0585360611125414,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.0011796615051855,0.00186649540245975,0.00186649540245975,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,4,1,1,0,0,0,0.0125220211876671,0.0210587554839604,0.0210587554839604,1,1,1
combined_int18,gap_bin_transition,2,1,1,0,0,0,0.00051219652049304,0.000755838700041562,0.000755838700041562,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000699864389681068,0.00123879157477091,0.00123879157477091,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,4,1,1,0,0,0,0.000232047215556864,0.000449619909214905,0.000449619909214905,1,1,1
combined_int24,gap_bin_transition,2,1,1,0,0,0,0.000196286440657238,0.000196618822974356,0.000196618822974356,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.15372039546532e-05,2.08282684558249e-05,2.08282684558249e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,4,1,1,0,0,0,0.00150227796441399,0.0025775112829984,0.0025775112829984,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,2,1,1,0,0,0,0.000229178879385075,0.000264660724624619,0.000264660724624619,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,6.05748881168493e-05,0.000122753849971044,0.000122753849971044,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,4,0.25,1,0,0.75,0,0.167662179166267,0.369051187270898,0.369051187270898,1,1,1
combined_int14,gap_bin_transition,2,0,1,0,1,0,0.0439444678284276,0.058454908711484,0.058454908711484,1,1,1
combined_int14,gap_bin_reliable,4,1,1,0,0,0,0.00528178753697142,0.0138545583173096,0.0138545583173096,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,4,1,1,0,0,0,0.00108269368148067,0.00175813553643508,0.00175813553643508,1,1,1
W_int18_G24_Z16,gap_bin_transition,2,1,1,0,0,0,0.000194274733748142,0.000195062925381237,0.000195062925381237,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,6.55463525340479e-05,0.000122020001607263,0.000122020001607263,1,1,1
