quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.00436010561917979,0.00761126328794019,0.00761126328794019,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000357801887610538,0.000559247636651558,0.000559247636651558,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,5.66780461811465e-05,0.000114007416534135,0.000114007416534135,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,1,1,0,0,0,0.0588183097033258,0.0944451136094718,0.0944451136094718,1,1,1
combined_int16,gap_bin_transition,4,0.75,1,0,0.25,0,0.0198275097547151,0.0328045499305147,0.0328045499305147,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00127155369230516,0.00326188280941399,0.00326188280941399,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,1,1,0,0,0,0.0245941751633613,0.026023835246451,0.026023835246451,1,1,1
combined_int18,gap_bin_transition,4,1,1,0,0,0,0.00998430253608108,0.0112646078858731,0.0112646078858731,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000273885227095133,0.000539154764221117,0.000539154764221117,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.000270650522452646,0.000364728117581758,0.000364728117581758,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,0.000169393963338952,0.000309748538651935,0.000309748538651935,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.05116232711077e-05,2.51383565423011e-05,2.51383565423011e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.000272087060034784,0.000365151431658853,0.000365151431658853,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000303902301595749,0.000850737063157705,0.000850737063157705,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,3.1504802827314e-05,6.41944281267796e-05,6.41944281267796e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,0,1,0,1,0,0.0589237709150146,0.0945242043455313,0.0945242043455313,1,1,1
combined_int14,gap_bin_transition,4,0.25,1,0,0.75,0,0.0915010603920166,0.119114915329774,0.119114915329774,1,1,1
combined_int14,gap_bin_reliable,4,1,1,0,0,0,0.00678879161361867,0.0128726587824275,0.0128726587824275,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.000272152447692733,0.000365220051515693,0.000365220051515693,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000172524480465202,0.000307191004361859,0.000307191004361859,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.44012262846195e-05,7.77531102988517e-05,7.77531102988517e-05,1,1,1
