quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,3,1,1,0,0,0,0.00194841430900354,0.00346422538344181,0.00346422538344181,1,1,1
float32_all,gap_bin_transition,3,1,1,0,0,0,0.000271829610948159,0.000437225632035684,0.000437225632035684,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,2.14677665784036e-05,4.76626638264107e-05,4.76626638264107e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,3,0.666666666666667,1,0,0.333333333333333,0,0.104498464912642,0.160390404377101,0.160390404377101,1,1,1
combined_int16,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0212890705253986,0.0318568443508364,0.0318568443508364,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00188800932417241,0.00362426031092747,0.00362426031092747,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,3,0.666666666666667,1,0,0.333333333333333,0,0.0263914823749403,0.0330374968542479,0.0330374968542479,1,1,1
combined_int18,gap_bin_transition,3,1,1,0,0,0,0.00891530679854976,0.0125545730941863,0.0125545730941863,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000277768148415492,0.000479891371002625,0.000479891371002625,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,3,1,1,0,0,0,0.000264250469499435,0.000557956882812411,0.000557956882812411,1,1,1
combined_int24,gap_bin_transition,3,1,1,0,0,0,8.16707011402769e-05,0.000135148325562365,0.000135148325562365,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,9.21333003156555e-06,1.92680273363907e-05,1.92680273363907e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,3,1,1,0,0,0,0.000637404709453981,0.00131235857188259,0.00131235857188259,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,3,1,1,0,0,0,0.000301946948069025,0.000769886001210688,0.000769886001210688,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,3.27233264055964e-05,0.000118446231010719,0.000118446231010719,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,3,0.333333333333333,1,0,0.666666666666667,0,0.233506814384922,0.547388164865389,0.547388164865389,1,1,1
combined_int14,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.107403819038151,0.1221874525245,0.1221874525245,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.00416140264386057,0.00709561507189136,0.00709561507189136,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,3,1,1,0,0,0,0.00114133559969415,0.00282297753923499,0.00282297753923499,1,1,1
W_int18_G24_Z16,gap_bin_transition,3,1,1,0,0,0,0.00039889223286388,0.00106105967996021,0.00106105967996021,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,2.01133009382965e-05,6.84557102728444e-05,6.84557102728444e-05,1,1,1
