quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.00955662496790365,0.00978726237392101,0.00978726237392101,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000440882362890725,0.000839696892130617,0.000839696892130617,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.82148196345306e-05,4.54343621162063e-05,4.54343621162063e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,0.5,1,0,0.5,0,0.031558636793722,0.0518458602016716,0.0518458602016716,1,1,1
combined_int16,gap_bin_transition,4,0.5,1,0,0.5,0,0.0400021378183236,0.057448047020537,0.057448047020537,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00097982443535495,0.00274369989606361,0.00274369989606361,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,0.5,1,0,0.5,0,0.0125755534938355,0.0139094122333335,0.0139094122333335,1,1,1
combined_int18,gap_bin_transition,4,0.75,1,0,0.25,0,0.00786210581368701,0.0131987416477091,0.0131987416477091,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000447787601891522,0.000750844169271289,0.000750844169271289,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.00041623080486842,0.000462588322002934,0.000462588322002934,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,7.61405063073876e-05,0.000145214512750004,0.000145214512750004,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.26067199444968e-05,2.32606938189827e-05,2.32606938189827e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.000541658379957466,0.000617731526382998,0.000617731526382998,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000146931729584663,0.000313894356189621,0.000313894356189621,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.92758797347935e-05,7.97190783091642e-05,7.97190783091642e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,0,1,0,1,0,0.0316622757701388,0.0519236514759803,0.0519236514759803,1,1,1
combined_int14,gap_bin_transition,4,0.5,1,0,0.5,0,0.108151941536141,0.189370340316178,0.189370340316178,1,1,1
combined_int14,gap_bin_reliable,4,0.5,0.75,0.025,0.5,0,0.00271625783305551,0.00356322032357824,0.00356322032357824,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.000541726050618037,0.000617723901382684,0.000617723901382684,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000335065102417404,0.000652938899596695,0.000652938899596695,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.90967476416378e-05,7.85716092030843e-05,7.85716092030843e-05,1,1,1
