quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_transition,6,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_transition,6,0.833333333333333,1,0,0.166666666666667,0,0.000158458387228331,0.00062370553525623,0.00062370553525623,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,4.38928977271304e-05,8.06769117065832e-05,8.06769117065832e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_transition,6,0.833333333333333,1,0,0.166666666666667,0,0.00586328687954603,0.00895298792694839,0.00895298792694839,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00271397969339022,0.00438992371690115,0.00438992371690115,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_transition,6,1,1,0,0,0,0.00159849853696904,0.00310336048825024,0.00310336048825024,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.00102411575494568,0.00121217304715376,0.00121217304715376,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_transition,6,1,1,0,0,0,2.30885637454033e-05,5.44324498277923e-05,5.44324498277923e-05,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.05079518674807e-05,2.44739277424068e-05,2.44739277424068e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_transition,6,1,1,0,0,0,5.69671688805568e-05,0.000113640356327575,0.000113640356327575,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.33222080139333e-05,7.41239137588194e-05,7.41239137588194e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_transition,6,0.166666666666667,0.833333333333333,0.0166666666666667,0.833333333333333,0,0.0336200337364406,0.0603646182907986,0.0603646182907986,1,1,1
combined_int14,gap_bin_reliable,4,1,1,0,0,0,0.0114168417537651,0.0298550148637043,0.0298550148637043,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_transition,6,1,1,0,0,0,6.35410800770581e-05,0.000173021182161224,0.000173021182161224,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,5.64318010681122e-05,7.4205615216033e-05,7.4205615216033e-05,1,1,1
