quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.00203303698637437,0.0039235990539673,0.0039235990539673,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000181200313149306,0.000316181294578944,0.000316181294578944,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,6.14417731598092e-05,0.000100698875468476,0.000100698875468476,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,1,1,0,0,0,0.0230298979454353,0.0346154402050169,0.0346154402050169,1,1,1
combined_int16,gap_bin_transition,4,0.5,0.75,0.025,0.5,0,0.0083855603046256,0.010538102549315,0.010538102549315,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00355237673251387,0.00524399444616898,0.00524399444616898,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,1,1,0,0,0,0.0531063820812199,0.0947392768066741,0.0947392768066741,1,1,1
combined_int18,gap_bin_transition,4,0.75,1,0,0.25,0,0.00333997074625628,0.00516641413804831,0.00516641413804831,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000691288378170389,0.00136122911118873,0.00136122911118873,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.000166426053599472,0.000228719032171318,0.000228719032171318,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,2.27262363084441e-05,3.50142420528716e-05,3.50142420528716e-05,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,5.17607605704719e-06,1.10779936813064e-05,1.10779936813064e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.00575789210541649,0.010331994607668,0.010331994607668,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000126004852846895,0.000163485853698928,0.000163485853698928,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.04953668696052e-05,9.6421496438904e-05,9.6421496438904e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,1,1,0,0,0,0.693844989271358,1.06943972884559,1.06943972884559,1,1,1
combined_int14,gap_bin_transition,4,0,0.75,0.025,1,0,0.0358027726054254,0.0395739595606377,0.0395739595606377,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.012848533364096,0.0162231816872419,0.0162231816872419,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.00575791483091995,0.0103322643130245,0.0103322643130245,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000157665602068016,0.000290167395007131,0.000290167395007131,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,5.21608263684131e-05,9.64593675506197e-05,9.64593675506197e-05,1,1,1
