quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,3,1,1,0,0,0,0.0041735413691359,0.0103059210865554,0.0103059210865554,1,1,1
float32_all,gap_bin_transition,3,1,1,0,0,0,0.00035843479857647,0.000774459480293325,0.000774459480293325,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,2.27855446513932e-05,3.8129857495524e-05,3.8129857495524e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,3,0.666666666666667,1,0,0.333333333333333,0,0.0204107609751197,0.0398744937669311,0.0398744937669311,1,1,1
combined_int16,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0235231233582103,0.0376994231778909,0.0376994231778909,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.000724274245093144,0.00143736731926231,0.00143736731926231,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,3,1,1,0,0,0,0.0154867858457293,0.0251466992206135,0.0251466992206135,1,1,1
combined_int18,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.00225181472742504,0.00432937788717235,0.00432937788717235,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000745887956042771,0.00161785890574974,0.00161785890574974,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,3,1,1,0,0,0,0.000222764273989876,0.000270341662380786,0.000270341662380786,1,1,1
combined_int24,gap_bin_transition,3,1,1,0,0,0,8.91531655714542e-05,0.000169612649392281,0.000169612649392281,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.07483058774973e-05,2.08117256751404e-05,2.08117256751404e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,3,1,1,0,0,0,0.00194851619744108,0.00425211376636138,0.00425211376636138,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,3,1,1,0,0,0,0.000507333066164266,0.00142543377376011,0.00142543377376011,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.35563091520129e-05,6.66569364980685e-05,6.66569364980685e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,3,0.666666666666667,1,0,0.333333333333333,0,0.0205027566592623,0.0399487200652437,0.0399487200652437,1,1,1
combined_int14,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0425074059994197,0.0857101903734014,0.0857101903734014,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.00856771213054888,0.013767052971614,0.013767052971614,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,3,1,1,0,0,0,0.00161660956675772,0.00325662671987194,0.00325662671987194,1,1,1
W_int18_G24_Z16,gap_bin_transition,3,1,1,0,0,0,0.000402959060555302,0.00111235915383606,0.00111235915383606,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.34213644207691e-05,6.66273811634163e-05,6.66273811634163e-05,1,1,1
