quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,3,1,1,0,0,0,0.000668927167248456,0.00190338337514541,0.00190338337514541,1,1,1
float32_all,gap_bin_transition,3,1,1,0,0,0,0.00071523321172932,0.00156796435103727,0.00156796435103727,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,3.46013616701571e-05,0.000113486092582968,0.000113486092582968,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,3,1,1,0,0,0,0.0501179029714743,0.113930164118524,0.113930164118524,1,1,1
combined_int16,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.0254622255164951,0.0426389202415577,0.0426389202415577,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00158988647487063,0.00347092076017749,0.00347092076017749,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,3,1,1,0,0,0,0.0205807043101055,0.0270748409392421,0.0270748409392421,1,1,1
combined_int18,gap_bin_transition,3,1,1,0,0,0,0.0109607474930246,0.0138545762628181,0.0138545762628181,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000341723634510072,0.000648595127401347,0.000648595127401347,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,3,1,1,0,0,0,0.00021979351052662,0.000326340244197123,0.000326340244197123,1,1,1
combined_int24,gap_bin_transition,3,1,1,0,0,0,0.000143262352623297,0.000203101192509018,0.000203101192509018,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.03109574694325e-05,1.72856522817422e-05,1.72856522817422e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,3,1,1,0,0,0,0.0009813266013442,0.00160691847284096,0.00160691847284096,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,3,1,1,0,0,0,0.000196254395367487,0.000286987123472937,0.000286987123472937,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,3.08456564389051e-05,6.66685225419331e-05,6.66685225419331e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,3,0.333333333333333,1,0,0.666666666666667,0,0.160239090321185,0.339467303967027,0.339467303967027,1,1,1
combined_int14,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.11367196040887,0.148926122246996,0.148926122246996,1,1,1
combined_int14,gap_bin_reliable,4,0.5,1,0,0.5,0,0.00986732239266073,0.0221272092588933,0.0221272092588933,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,3,1,1,0,0,0,0.000981230578775517,0.00160684040808875,0.00160684040808875,1,1,1
W_int18_G24_Z16,gap_bin_transition,3,1,1,0,0,0,0.000196339801238062,0.000286895779848152,0.000286895779848152,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,3.09131817555103e-05,6.7200231981252e-05,6.7200231981252e-05,1,1,1
