quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_transition,3,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,7,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_transition,3,1,1,0,0,0,0.000102023488343239,0.000159240631917484,0.000159240631917484,1,1,1
float32_all,gap_bin_reliable,7,1,1,0,0,0,3.27107810005734e-05,8.31307297627624e-05,8.31307297627624e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_transition,3,0.666666666666667,1,0,0.333333333333333,0,0.00732153650223824,0.00962379482099719,0.00962379482099719,0.666666666666667,0.666666666666667,1
combined_int16,gap_bin_reliable,7,0.571428571428571,1,0,0.428571428571429,0,0.00328005439936153,0.00549786060266755,0.00549786060266755,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_transition,3,1,1,0,0,0,0.00281438291718151,0.00451267423619789,0.00451267423619789,1,1,1
combined_int18,gap_bin_reliable,7,1,1,0,0,0,0.000707296254768199,0.00161945546930856,0.00161945546930856,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_transition,3,1,1,0,0,0,1.73238477588734e-05,3.02306333769463e-05,3.02306333769463e-05,1,1,1
combined_int24,gap_bin_reliable,7,1,1,0,0,0,1.19769881275116e-05,2.09304305114311e-05,2.09304305114311e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_transition,3,1,1,0,0,0,0.000128026887302581,0.000284485652496814,0.000284485652496814,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,7,1,1,0,0,0,9.03650361913887e-05,0.000367829092644826,0.000367829092644826,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_transition,3,0.333333333333333,1,0,0.666666666666667,0,0.0463312627503485,0.0916308555638436,0.0916308555638436,1,1,1
combined_int14,gap_bin_reliable,7,0.857142857142857,0.857142857142857,0.0142857142857143,0.142857142857143,0,0.00989349074235621,0.0197269064554968,0.0197269064554968,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_transition,3,1,1,0,0,0,7.16629108184677e-05,0.000115439118548999,0.000115439118548999,1,1,1
W_int18_G24_Z16,gap_bin_reliable,7,1,1,0,0,0,9.01138637102316e-05,0.000367792110421006,0.000367792110421006,1,1,1
