quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.0024720981181052,0.00392234894959765,0.00392234894959765,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000515623042494399,0.000831684938774579,0.000831684938774579,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.41650071715516e-05,2.4665491393132e-05,2.4665491393132e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,1,1,0,0,0,0.0567806572113454,0.0871730613191163,0.0871730613191163,1,1,1
combined_int16,gap_bin_transition,4,0.75,1,0,0.25,0,0.0293468870050897,0.0477703759998211,0.0477703759998211,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00102938947463489,0.00137060614261152,0.00137060614261152,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,1,1,0,0,0,0.0227896288934391,0.0263658469032548,0.0263658469032548,1,1,1
combined_int18,gap_bin_transition,4,0.75,1,0,0.25,0,0.0119191588216,0.0132458544860875,0.0132458544860875,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000576346080257637,0.000838871511481099,0.000838871511481099,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.000196840355344124,0.000298063881135591,0.000298063881135591,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,7.30264591505386e-05,0.000227938682420914,0.000227938682420914,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,5.45812077249754e-06,1.18776233483917e-05,1.18776233483917e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.000633153639983358,0.000967523623074292,0.000967523623074292,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000285401915855937,0.000879629796163224,0.000879629796163224,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,3.34341197875389e-05,4.45799175662624e-05,4.45799175662624e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,0.5,1,0,0.5,0,0.0569380465828679,0.0873387966593014,0.0873387966593014,1,1,1
combined_int14,gap_bin_transition,4,0.5,1,0,0.5,0,0.0854970308075254,0.129774953506465,0.129774953506465,1,1,1
combined_int14,gap_bin_reliable,4,1,1,0,0,0,0.0118055666310089,0.0265772916022253,0.0265772916022253,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.000633150428472999,0.000967469681179171,0.000967469681179171,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000392395842145047,0.00130782691579211,0.00130782691579211,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.62856002422734e-05,5.90671851253672e-05,5.90671851253672e-05,1,1,1
