quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_transition,6,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_transition,6,1,1,0,0,0,0.000152433693759755,0.000409731534078398,0.000409731534078398,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.35207390723823e-05,2.00133017724098e-05,2.00133017724098e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_transition,6,0.833333333333333,1,0,0.166666666666667,0,0.00838204335220217,0.0117998550373656,0.0117998550373656,1,1,1
combined_int16,gap_bin_reliable,4,0.75,1,0,0.25,0,0.00452803819971393,0.00709659680552313,0.00709659680552313,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_transition,6,1,1,0,0,0,0.00138663717578447,0.0029480133808268,0.0029480133808268,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000705418029044119,0.00122712190733749,0.00122712190733749,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_transition,6,1,1,0,0,0,1.43383122055458e-05,2.53081871574987e-05,2.53081871574987e-05,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.31902445648349e-05,3.10004908063309e-05,3.10004908063309e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_transition,6,1,1,0,0,0,0.000167391762213912,0.000267948488311506,0.000267948488311506,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,5.74381041162467e-05,0.000101390339762939,0.000101390339762939,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_transition,6,0.333333333333333,0.666666666666667,0.0333333333333333,0.666666666666667,0,0.0305438684288192,0.0585222325073894,0.0585222325073894,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.0141280078219454,0.0199121106845728,0.0199121106845728,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_transition,6,1,1,0,0,0,0.000147248358643798,0.000267640969492544,0.000267640969492544,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.47086029027505e-05,5.06803557744186e-05,5.06803557744186e-05,1,1,1
