quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.00915866231296371,0.010407766428825,0.010407766428825,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000404237528476689,0.000796006320148251,0.000796006320148251,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,2.5305285424629e-05,8.11734416485415e-05,8.11734416485415e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,1,1,0,0,0,0.0494720005326487,0.066920212918664,0.066920212918664,1,1,1
combined_int16,gap_bin_transition,4,0.75,1,0,0.25,0,0.0306538996167231,0.0454396617690072,0.0454396617690072,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00303594061429791,0.00743018673869886,0.00743018673869886,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,1,1,0,0,0,0.014323943555667,0.0284385227964889,0.0284385227964889,1,1,1
combined_int18,gap_bin_transition,4,1,1,0,0,0,0.00760121819003227,0.0113802751504519,0.0113802751504519,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000714938113804251,0.00117368792161524,0.00117368792161524,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.000137269266077953,0.000198670151858599,0.000198670151858599,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,0.000145076927082518,0.000332054144703467,0.000332054144703467,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,3.79806838878913e-06,8.04142755896525e-06,8.04142755896525e-06,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.000532472286635022,0.000868111985144847,0.000868111985144847,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000624490226484828,0.000731776569671388,0.000731776569671388,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,2.33805400672627e-05,4.76230923727595e-05,4.76230923727595e-05,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,0,1,0,1,0,0.0494969162520251,0.0670346295705094,0.0670346295705094,1,1,1
combined_int14,gap_bin_transition,4,0.5,1,0,0.5,0,0.0453290573224302,0.0910109611671095,0.0910109611671095,1,1,1
combined_int14,gap_bin_reliable,4,1,1,0,0,0,0.00670905518067449,0.0150447023835077,0.0150447023835077,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.000532555373941072,0.000868122221918158,0.000868122221918158,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000624544337589513,0.000732306524910215,0.000732306524910215,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,3.26481022745396e-05,5.15565386170842e-05,5.15565386170842e-05,1,1,1
