quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.0138680800567732,0.017725112250593,0.017725112250593,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000291207169598113,0.000382844709695121,0.000382844709695121,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,2.58946333866261e-05,6.28751163390146e-05,6.28751163390146e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,0.5,1,0,0.5,0,0.0440072083631946,0.0847697725763412,0.0847697725763412,1,1,1
combined_int16,gap_bin_transition,4,0.75,1,0,0.25,0,0.0334037531590428,0.0711531305133957,0.0711531305133957,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.00219580985938955,0.00625854435896258,0.00625854435896258,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,1,1,0,0,0,0.0101128689973193,0.0169424832748712,0.0169424832748712,1,1,1
combined_int18,gap_bin_transition,4,1,1,0,0,0,0.00576767142178777,0.0131204633793442,0.0131204633793442,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000240028868130597,0.000398235022547986,0.000398235022547986,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.00019159648445324,0.000369057993404665,0.000369057993404665,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,7.33377373236013e-05,0.000137567168461977,0.000137567168461977,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,1.19800822083477e-05,2.31091443252003e-05,2.31091443252003e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.000824412487750893,0.00104311567558688,0.00104311567558688,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000185935637812029,0.000481285746318922,0.000481285746318922,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,4.93145899186483e-05,0.000138258782377556,0.000138258782377556,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,0.5,1,0,0.5,0,0.0440128718928684,0.0848827842932862,0.0848827842932862,1,1,1
combined_int14,gap_bin_transition,4,0.75,1,0,0.25,0,0.0690140501820383,0.133917928332222,0.133917928332222,1,1,1
combined_int14,gap_bin_reliable,4,0.75,0.75,0.025,0.25,0,0.00894825217005662,0.0266895728885974,0.0266895728885974,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.000705557901327467,0.00104322509254474,0.00104322509254474,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000174832674930176,0.000481023284355744,0.000481023284355744,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,4.94204356660365e-05,0.000137577070772613,0.000137577070772613,1,1,1
