quant_mode,gap_bin,num_trials,top1_preservation_rate,topK_set_preservation_rate,topK_miss_rate,argmax_changed_rate,score_gap_sign_flip_rate,mean_score_gap_rel_error,p95_score_gap_rel_error,max_score_gap_rel_error,same_policy_rate,same_confidence_rate,same_boundary_rate
double_baseline,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
double_baseline,gap_bin_weak,2,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_transition,4,1,1,0,0,0,0,0,0,1,1,1
double_baseline,gap_bin_reliable,4,1,1,0,0,0,0,0,0,1,1,1
float32_all,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
float32_all,gap_bin_weak,2,1,1,0,0,0,0.00832895954733094,0.0110591382960657,0.0110591382960657,1,1,1
float32_all,gap_bin_transition,4,1,1,0,0,0,0.000318454309287463,0.000584711526324747,0.000584711526324747,1,1,1
float32_all,gap_bin_reliable,4,1,1,0,0,0,1.78910873678875e-05,4.98723996185885e-05,4.98723996185885e-05,1,1,1
combined_int16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int16,gap_bin_weak,2,1,1,0,0,0,0.0668837596738553,0.117116446275831,0.117116446275831,1,1,1
combined_int16,gap_bin_transition,4,0.75,1,0,0.25,0,0.0442210414476702,0.0673754998720515,0.0673754998720515,1,1,1
combined_int16,gap_bin_reliable,4,1,1,0,0,0,0.000840715009546574,0.00136022790161622,0.00136022790161622,1,1,1
combined_int18,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int18,gap_bin_weak,2,1,1,0,0,0,0.0195945168339715,0.0225489515224527,0.0225489515224527,1,1,1
combined_int18,gap_bin_transition,4,1,1,0,0,0,0.00684375447197457,0.00804672971573709,0.00804672971573709,1,1,1
combined_int18,gap_bin_reliable,4,1,1,0,0,0,0.000452175905279657,0.00102291272375655,0.00102291272375655,1,1,1
combined_int24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int24,gap_bin_weak,2,1,1,0,0,0,0.000300049259588177,0.000352162831518199,0.000352162831518199,1,1,1
combined_int24,gap_bin_transition,4,1,1,0,0,0,0.000169296826866615,0.000233743149420949,0.000233743149420949,1,1,1
combined_int24,gap_bin_reliable,4,1,1,0,0,0,6.31701535263368e-06,1.90368806110693e-05,1.90368806110693e-05,1,1,1
mixed_Z16_G24_Rz24,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mixed_Z16_G24_Rz24,gap_bin_weak,2,1,1,0,0,0,0.000298767030881457,0.00035099113962349,0.00035099113962349,1,1,1
mixed_Z16_G24_Rz24,gap_bin_transition,4,1,1,0,0,0,0.000547693000622242,0.00123721211456191,0.00123721211456191,1,1,1
mixed_Z16_G24_Rz24,gap_bin_reliable,4,1,1,0,0,0,5.10031234307801e-05,0.000116433260241066,0.000116433260241066,1,1,1
combined_int14,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
combined_int14,gap_bin_weak,2,0.5,1,0,0.5,0,0.0670391414275092,0.117240482072484,0.117240482072484,1,1,1
combined_int14,gap_bin_transition,4,1,1,0,0,0,0.134046099514701,0.241301656030377,0.241301656030377,1,1,1
combined_int14,gap_bin_reliable,4,0.75,1,0,0.25,0,0.0125300500868868,0.0265820786626671,0.0265820786626671,1,1,1
W_int18_G24_Z16,gap_bin_very_weak,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
W_int18_G24_Z16,gap_bin_weak,2,1,1,0,0,0,0.000298696696884731,0.000351152306171414,0.000351152306171414,1,1,1
W_int18_G24_Z16,gap_bin_transition,4,1,1,0,0,0,0.000547693735102572,0.00123740468981821,0.00123740468981821,1,1,1
W_int18_G24_Z16,gap_bin_reliable,4,1,1,0,0,0,6.33175803626417e-05,0.000116969047286329,0.000116969047286329,1,1,1
